area,perimeter,compactness,length_of_kernel,width_of_kernel,asymmetry_coefficient,length_of_kernel_groove
0.7467244890736516,1.1763869575649148,-1.2996852229358875,-0.43388102559131014,0.4397400477313798,0.3107428911398051,-0.7368539146730856
1.0659432569709022,0.4686794379533592,-0.7502209923994569,0.2874002656894462,-0.4266801970478852,1.1558745238192487,0.9227895066988585
-1.6310946342342436,-0.15567217139873907,0.05218485516618624,1.3930989879392028,0.34071643881586366,0.7621995805195568,1.5230256905960216
0.5036854068976255,-1.5611371149449258,-0.4152120802412741,1.112592235644355,0.29893900448432603,1.0191161631153254,-1.0067777419020323
-1.548081779512682,-0.28070014575466157,0.29967755158805104,-1.187218138694487,-0.6582179287731585,0.5841326340962955,1.331554980402415
0.4057891334049377,1.50042583734513,0.9132419435022041,-0.5088101649939054,-0.3190746961861685,0.8478000203441692,-0.38608559827531447
0.5334026299218977,0.7709533571000774,1.314341738328627,-0.2682088629310542,0.8162509131945404,-0.3917819769932821,-1.2434129385698336
1.3927344840776101,0.1968828041883436,-0.06778390862144358,-1.1443516881835167,0.5439778142801704,-1.3876650836078783,0.4834049408707517
-0.663876767775222,0.20919294266538505,-0.43740592762951214,0.3072148480843192,0.19715672472469725,-1.6686119526714829,0.15617678938169377
-1.4391171325705892,-0.5605049007747748,1.03610522795243,-0.3116714543767678,1.1383983477430653,-1.0664665170280718,0.7144178542561669
1.3008477383666832,0.7809899761753566,1.4751863797563578,1.4131932840729957,-0.28548907232550147,0.9547181375450758,1.1928832998999273
1.38009507677339,0.0011555399444281376,1.2954158032249992,0.5965070846647839,-0.2374984363973807,1.3259163411662969,1.0147606524715242
1.2644573923509879,0.6593835243204694,0.5593045580925207,0.11843697118623066,-0.579401577565346,-1.4492190689656137,-1.2726631901458774
1.1685200811612673,-1.5070861530147714,0.38043072513212123,-1.0203587735956074,-0.8774120279263564,0.7866975944123688,0.8899738644008749
-0.842208875622237,0.444969390003528,0.9350537247690414,0.15119671175605645,0.7790792677755394,-1.7278029334123977,-1.3358251995317167
-0.8344410840873564,0.8401112246702017,0.6224043481253708,-0.5827209619285858,1.2376947675263883,-1.18364865044651,0.5680563903837322
1.3881952557240451,1.3657966936598276,0.9878805839862708,-1.7517612336468293,0.44276354689363573,0.814840221243474,0.35011631516670755
0.11815289369764966,-0.006051915112077744,-0.4300553020404876,-1.2738388546156951,-1.531803038181393,0.8852663432218111,1.292694528525393
-0.7018954600431642,-0.0236610050570973,0.26676792073686695,-1.3620231604943949,-0.15466882452831254,0.19387235543576012,1.543167278823518
0.19947135940282282,0.18488975498629398,-0.942545845423669,1.6603792266932391,-1.2548592835132857,0.8249417546744467,-0.5776075744113565
1.471823394878925,0.7911893626036652,1.6367744286476293,0.20084353509666344,-0.894227704837966,-1.2229720902478995,0.43585988892095434
0.08933097495202039,-1.7534269814135233,0.8335569389324249,-0.4841057715011021,-0.9730087592169566,0.48704114725746195,-0.5403624687050286
-1.248154363713029,-1.2246306922437546,0.1581214102454475,-0.8893632134692333,0.908497225612794,0.3280422044501566,-1.143086232585062
0.17448298491594197,-0.9599265063262415,-1.2591452857801397,0.4394684967690537,0.92715879590602,-0.8404213213177405,0.2671521644439361
1.1169006270957784,1.2090246317277826,-1.000417346402235,0.32289676410172663,1.3508876566707986,1.1115728901427753,0.5993071674438011
-1.4018372535674462,0.6533776832673975,1.494113850265143,-1.222240281942127,-0.7082135647101024,-0.9129062868006671,0.4862790189643303
-1.538045323720267,1.1831822639395815,0.8089719272313298,-1.484396570296519,-1.5272931789801072,0.24390245885080145,-1.535595648536219
-0.5048678715114104,-0.7030733555496671,1.2365306043109812,0.13235132606765004,-1.3316996172987767,0.7621863550310242,-1.6075224177643472
-0.053176353926591535,-1.5366621352582333,0.7408308348940777,0.8165624812914061,-0.7134610916499425,0.19207308663276929,-1.5751246106536347
-1.6359444617359447,-0.5058362124080166,-0.7622297200490433,-0.5777449926019417,0.5380239397720671,1.104030832024548,-0.9474862516082474
-1.4340528657104767,1.4095232430408469,-0.2699437803739705,0.374173675287785,0.6058519585035764,-0.3990397110671941,0.18247645693746187
-1.3545540548231054,0.635792791604858,-1.4447500221007907,0.2533596774639742,-0.5929803647572588,-0.47118881641032795,0.045388511943946504
-1.1767341753426526,0.9955057645408392,-1.5397944148575153,-0.7474035449616966,1.1984961688568447,-1.5016056216429179,-1.1018980188213776
0.5075756106873344,-1.0732607381184376,1.0654136545003343,1.6446647577016302,0.2560778939517282,-0.1367798433851305,-0.4723425520881602
-0.7096552654361767,0.20411507023696004,-0.5246226838741704,0.4992692425366906,1.204164003990172,-1.3710960334170739,1.1846236013474338
-0.47034358381740693,1.3408294694258882,1.395083656348643,1.4849169707888967,0.7845200455065001,0.3063976607100475,1.393488370983992
0.7426030766499533,0.21408097601374762,-0.137598607420957,-1.5440174439281897,0.2916581588646285,0.40452365485884967,1.5395946586392575
-0.5585439669745488,0.3475177447832206,-0.339472049701126,0.24726629059048902,-0.6985074266739384,1.3579566163986563,1.0533682246440477
-0.1897499686175194,1.3284814102286409,0.6755329750455862,1.0227531013808466,0.3353740614901431,-0.6119109667735113,-1.2339346984687243
-0.4447592808213928,1.4037558781603352,0.411743262987187,-0.9108629710882448,0.3975634537786266,0.004645699008804696,-0.9782799266518872
-1.0326641597809556,-0.973214600763854,0.6578548473995335,1.3811976332101457,-0.9430779467088033,0.6829269621825207,-1.3591166511691049
-0.5975180903258929,1.4851400459725534,-0.7343002493150912,-1.3719179829934747,0.6357382637399192,-1.0654420106443365,0.6708232410525427
1.6094251409738545,-0.05280665570322984,0.66828330057773,-1.376894407341863,-0.45255810152820736,-1.5832133665661414,-1.1521369588597128
0.8150412007716638,-1.5934400038574126,-0.82638609394078,1.5819148131905478,-0.07067677196673587,1.5604728065278193,1.4032399788772756
1.6923111094673637,0.9866176312621708,1.2924678376529741,-0.0665956367802539,-0.2972641864665689,-1.373027736560039,-0.04860765816258964
0.9610569393723526,-0.18613077697255015,0.2645612957178516,-0.6281414934532631,-0.5884767650992125,-1.516820967429266,-1.0438329001596631
-0.9774876391704499,-0.842573855797424,1.6134284179749094,-0.7645719524168756,-1.0641991064575247,-0.5114762340808936,-1.4159792617431965
1.4256712782927659,-0.46113120838563915,0.031002961243705628,0.6859987338372101,1.1368970320757612,0.75285174892472,-1.0228430608348964
-1.125542129961282,0.6896487440747485,-1.4991874912809253,-1.3891296890516525,-1.0866739551157427,1.5632102042403586,-1.6700595347297984
-0.34307658157205473,-1.2095797964594146,-1.1144492485555961,1.5051205666091503,0.3459805113591856,-0.8837773139884769,0.6394783394766069
1.2725047836068886,-1.7314623353752818,0.648442940865442,0.9203951598539024,1.3728424732142859,0.6350427675995889,-0.8500870492281207
0.031723932775811224,0.4996846124025505,-1.2349667515219305,-1.317280075550402,-1.2304048693345417,-0.641458999941913,-1.5865805375777178
-0.5096654917453985,-0.2988839770660477,0.18839841011387348,0.8628155755331156,-0.8602085723105398,1.3403734511245478,0.023299143957178345
-0.7770315664846521,-1.237804340997991,1.5335429844233637,-0.3167784527780293,1.1386061969809653,-1.0310099289515364,0.6540733395620726
1.372402061062853,-0.34950116810919296,-0.18169848175539666,1.4375863504954776,-1.0264656471932878,-1.7893430269468278,-0.5116825729204326
0.6432572180849603,-1.4201050994844282,-1.2267339925080942,0.73299934452748,-0.8387876893129161,1.4040585739293256,-0.19341896475982026
-1.2490738599867295,-1.6562323564205619,0.36432904454603215,1.5502884062423343,-1.118474039483624,0.977418845805993,1.1804921724872695
-1.240785179230599,-0.7939990884929148,-1.2981456467166619,-1.1550085131668832,-0.8050785684265496,1.3765639433566697,-1.6035266141845794
0.9254965126875663,0.08037760926121389,1.4348313411132698,-1.5329790116814934,1.7689802925199425,0.48152608466426267,-0.2471516642304179
0.08206857858918334,0.39401910441811505,-1.0823984990664037,0.26989513562394474,1.631132061345741,-0.3491544375986336,-0.07976250362198982
-0.10793121020450243,-1.1463475164962154,1.032767959585454,-0.24158307929019673,-0.2252674670418686,1.528683051435517,-0.620891432355715
0.9643616507482264,1.3212316570638802,-0.16455835960961201,0.1153543571867085,0.42234767300617,1.19403806961863,0.14189711267744873
-0.6669816739866699,0.4018178272982386,-1.41943111183104,-0.005406960161152621,-1.3701213786483457,-0.839742192741855,-0.046300197107679596
1.6202260401112347,-1.7848926288891345,-1.3193629188050466,-1.40818973364687,-1.5078993673623833,1.3833270418696906,0.9590730660494025
-0.9807369952477591,-0.6393363387906554,0.38684922897803325,-1.5848689623935468,-0.6786906735134218,1.4202472066250214,0.6878678361563835
0.9077459371454867,-1.2243023381092253,-0.7755529833579146,1.1197526330401837,1.4806485519130073,1.167403826490942,1.3204554162903592
1.543164261327901,-0.4244251932900563,1.2468395132447858,-1.6495552443965045,-1.4880922400807155,-1.464335798524236,-0.585761954365934
1.0837252521011655,-0.5754857888456607,1.5063154700801635,-1.354733692816695,-1.3117261308271055,0.27497545864883394,-1.1638603784664092
-1.5012861200237453,-0.5629892717524023,1.5574463668176786,0.9531609900137451,-1.550215972313524,0.5424015182611158,-1.4367616872872544
-0.881640412079419,-1.6764026741510836,0.38012959273346175,-1.2756081740956366,-0.608199300975541,0.33272104546879494,0.47971053434283073
1.1782191527448436,-0.7068877646176501,-0.8870624738486539,1.3161143106117885,0.6563670899171028,-1.0644837859052085,1.5073556926220333
1.563431036959566,-0.5251014649633513,1.3464118049745595,-0.9291923839789362,-0.19803082685973175,1.1614785601576125,0.5887735804291785
0.5836343511647655,1.465969992251169,-0.14738673130277632,0.06672276875154974,0.02570920309440509,-0.564899109806092,-1.118453687925174
0.22826662567208306,-0.3161367347503253,-0.47093420219441845,-0.3570736442757829,1.291114625136191,-0.21095040258155118,1.0841324741073801
-0.6228483089984331,1.6160402827040545,-1.448215041107539,0.3310908721820687,-1.469755230748885,-1.00359798074425,-0.9021983347478103
-1.1256239322394541,-0.9971549527663947,0.15014927772867445,-0.18587340195944646,-0.17790533417921983,-0.6251323410120955,-1.4673632183547303
-0.20468594165063944,-0.6927490532247219,1.0252374201416377,1.0443117976068725,1.5294427220026445,0.41537658771992325,-0.3034504800971826
-1.5295720211469475,0.4418831853220146,0.28555331417048396,-1.2379609939564409,0.09841133470875982,1.1358445203261525,-0.12713458888421286
-0.634256940122525,-1.2610974465849443,-1.6433928488387517,-0.36314018463957887,-1.337902760529037,0.2884614306421206,0.7451855078552375
-1.4576844658190335,-0.6840714793328334,-0.2119168165691117,0.11545279148106997,-1.3030095692260069,0.7830286462369124,-0.40084709417637165
1.1109290472528848,-1.505995173837442,-1.0614752060770307,-1.2927863008230969,-0.1957159286525223,0.9261443812829617,1.6113765692948296
0.9283269089408547,1.3757333767018447,1.4142440274717458,-0.3505356913954388,-1.1271442779112602,-0.3032795894694824,-1.3018672972005545
-0.9345337352084145,-0.5337778738233742,-1.3531388485321174,-0.6099515366177606,1.4739365183046655,-0.3984107993572616,-1.5767586951963906
1.3990557124826608,-0.04529087929597382,0.4128908600982448,-0.5887261677075379,-0.8087208653088589,0.7956522824647619,1.1867353418009403
-0.8092088611328776,0.6320935845065168,-0.12085362137203115,1.3340677635609288,-1.5570706364864064,0.7340981222660399,-1.270350439240249
-1.623481083227283,-0.24705109316362808,-0.45536586924961664,-0.28661707275394405,0.5097123045156865,-0.35601443248307385,-1.5481228690245064
1.0869715298495723,1.4573082667095971,-0.04062144014552934,-1.227557662300156,-1.061081675249915,-0.23058934110589843,-1.041807503756897
-0.5667610138812047,1.1609438642975545,-1.437821168762334,1.5282837549121053,0.7708106431646965,-1.5323934849720935,-1.6923216751072099
1.2829257778393723,0.8115149182875263,1.283886738780089,-0.9106480543361931,1.8115963528349834,-0.4519539253744624,-0.1094464690557459
-0.43895174534980996,-0.8220845590401841,1.5745182806274882,-0.8676084482904756,1.0145368629672884,-0.5508262619495379,-1.4681912434182993
0.10478307008496117,0.4158648419998867,-1.242866103255459,0.9282844510192968,0.43869075754040393,0.5148963803622553,-0.27290392474320274
0.8073742388907506,-0.4574667452282065,-1.4873893242226321,-0.5432935201585508,-0.43331717980936113,-1.3671785295419732,0.5889794609863307
-0.8787135755776063,-1.2841741293683748,-1.5031543983917626,-0.21514654232573543,1.391369356915865,1.136881585823269,-1.110011712809836
0.9902410934361978,-1.5155679075105497,0.8163971127214282,-0.16887854195759325,-0.5173208621017102,0.27404022513063425,0.4868711647830875
1.3207853048673794,0.9177869508337234,-1.3947775508664693,1.4884048904090095,1.7233851419436859,-1.705666114348675,-0.23004057496081984
1.633631090951258,0.3445241286427725,-1.6514059977807896,1.1214240890795915,0.8732853074563212,-1.6153608941553665,-1.4418106903082593
1.119588578839139,1.1985394524186797,-1.3114506171230627,0.42473817122418905,0.8622793193298806,0.8258239644012052,0.8687204204037882
-0.20615522121059424,-1.6951337077771735,-0.4914084852289063,1.0399190446862387,-0.3793375340804342,0.014826134643576442,-0.6251276965550104
-1.3105362094295132,-0.7983965058622507,-0.14149989054725012,1.467200167394321,-0.7986387752710222,-1.132934372184069,1.5475291215896987
1.0082172193225487,0.7261348589709368,1.4835101609989059,-1.3169559900556054,0.31760334103443294,-0.3645780265579206,0.016426765851471858
1.6347340751740205,0.17866518453114302,0.8608210803057974,-0.6291128941101347,0.9679118931639492,1.5163793890155917,1.1574684508287927
0.5227495774996923,-0.7056872681300265,-1.0735447274001486,-0.9738298382506193,0.2487557014844195,0.8822614296622467,-0.39627890781596176
0.10911531401704885,0.6322910249115794,1.2198367740656604,-0.36113036791145336,-0.7807911593066037,-1.1805625363164212,0.9628765875897253
0.402004973150225,0.40429898748245835,0.38055378993704875,-0.005670167564654712,1.4326719518590991,0.5070506883491775,1.621639656030103
0.7642658095887386,0.04741620337115723,-0.28998837147960466,-1.1272135805957857,1.2582467259692007,-0.6349464336987174,0.21958100846627063
-0.6886484849653891,-1.5891515304222987,-0.5168043133014634,1.051483988060083,0.8935197032279444,-1.656274737139282,0.503263317977606
-0.9900052309376514,0.6552146402448767,0.16465024915729826,-0.7779993369197858,1.468064641891924,0.7527681666372178,0.7291484663350061
0.6248456329798198,1.5740593617773977,-1.1990881277746888,0.2950163542090072,1.5397439439797946,0.49937582605408815,-1.577676047503383
-1.2814362228581164,-1.427535895528075,0.5597319661351601,-0.5837522975774054,-0.26445080718882824,-0.9325048752029466,-0.8485856661789509
0.5922426746559502,0.13779469906634806,-0.43539514409515495,1.706028876598977,-0.9845697977571318,-1.2140703100916221,1.1936138318059866
-1.188276252411157,1.0258356190974875,-1.5551414334392677,-1.367677224541246,-1.4786518267814768,-0.4269231085165404,0.5353471285011342
-1.3693154925890525,1.5345340572334758,-0.9903074883684875,-0.16809494354026852,1.1071947295923417,-0.18284494824990144,0.4613701732747717
-0.16191467823765993,1.1898338083793485,-1.2938153065430162,-0.759906393651434,-0.8361815362543906,-1.0276224100144915,0.6454598352074116
0.375651408643517,-1.043255075742774,-0.03460300546313535,0.1136711748266532,1.6892571992586565,0.889855260393949,-0.1918184459705164
0.024698206906146405,-0.4720426960077092,0.48433264252240676,1.4032587606757068,0.7011607725199107,0.3856051126667508,1.4110285058508156
-0.886522030873695,1.2767171843292304,-0.5332996062051729,0.3774987778573586,-1.4599242635902645,1.3795533557946846,0.5134594912858522
-0.38443615846697116,0.10914155102324843,0.961625855357135,0.7546106577641299,-1.5498997942568875,1.1465453446553895,-0.8123961472796375
-0.833752684283164,-0.4684735719812659,1.4911272281546697,1.444583118535862,-1.2817139435898368,0.7939129385936384,1.412339616381962
0.8177232300420959,-1.7121339640903837,-0.5075357207771581,1.7328411766310179,-0.10443335063003883,0.0515857463012213,0.45834673872612947
-0.4214386946276924,-0.50928255036733,0.8394542472904994,-0.5583739781507802,0.10140090329206287,-0.7933376231575768,0.3477761415042023
0.05014129319156007,0.2407024419263686,-0.22551320349936255,0.7860959578015474,-0.10887257980232401,1.464967235715736,0.9760130501817855
-1.5848610728228785,0.49584616344342075,-1.212772416037259,-1.6971607613222952,-1.3654475867542608,1.1430811794558802,0.6071580271423181
1.0709459805915877,0.129102972660211,1.1563008069450214,-0.41051523645802945,0.1784574151436364,1.0026191226098895,-0.22485860992777448
-0.6215882942042439,-0.31901317254856065,-1.6540907913827643,-0.89831552223926,0.8517768154021426,0.2630889984644693,-1.1506684658099797
-1.0763474222801792,1.5482670497223443,0.1799040720697389,1.720658029907916,-0.6695298024936764,-1.5086242893696598,-1.2665246409100281
-0.8487352126311258,-1.1444006693594388,-0.04232723690282169,-0.13426387263185866,1.6522418369366474,-0.885767230783105,-0.20188595911952145
1.0860322032015262,-0.8455518237040416,0.16993857596732945,0.009722815986217406,1.5298293100780989,0.7029633838196298,-0.06832819811835132
0.07012262555845239,1.579237193282948,1.1310615134029727,0.08167280807629503,1.2405182689175276,0.48870969781519796,0.3958131325341047
0.3839826136440387,0.46750371650073885,-0.5157065200045042,-0.8159665976989758,0.1213173163941404,-0.18841276010040345,0.29071105833786104
0.6886124347794803,-0.8380908791183662,0.5458426816643416,1.536236371986442,-0.9776311176187926,-0.46661624736087975,-0.6826449304439136
-0.5513289878185805,-0.7970430549691575,0.06153884979176339,-1.106664166019828,-1.3024667479448382,-1.2905924630829722,-1.50766766311484
-0.5885480115302236,-1.7497517763304695,1.5594976434518766,0.5843203461728459,0.6312083872239626,0.5473070087462472,0.36717589671067996
0.49246323514742146,1.0955294241804565,-1.418055738542211,-0.36002311248482194,-1.1826751791765988,1.045387202187247,0.19270318298656683
0.45921567162698307,-1.7071405927074255,0.10511657858508917,0.3383275439142463,0.07087056228477732,-0.13431429631627667,-0.16714950076584306
-1.480084560780429,1.4996148344889793,1.3390507212880247,0.7782589854691534,-0.7527066380449866,0.7237356094401792,0.2418378065458857
-0.49796096794532635,1.6781755997574368,-1.1257968655161334,1.714737771034549,0.7883862601763766,1.2121309134339124,1.5233289403216734
-1.0277467328818966,-1.4946491147128664,1.5370630939360022,1.2927141298950553,-0.7637427482564837,-0.6271155639068587,1.0065208300252226
1.3843817058309762,0.8518432899565607,0.34005496011721803,1.555563669500554,0.4662795746152467,1.506583271691495,-0.4055524761846126
-1.2617076656697361,0.25866574120997965,1.6141313753319058,0.6419845735674505,-1.1158870841117448,-0.9326732463475225,-1.6066378632801974
-0.4073521793789596,-1.4818576830640544,-0.15289495150082114,-1.2258167763022485,-0.9620582219775219,-0.3699602153708719,-0.6552322536337782
-1.1078975823965613,0.6982321134696327,1.6594135445265121,-0.7023227842640322,0.6777341380076122,-1.3752087471737406,-1.105700137492678
-1.637506340066772,0.5487860766853379,-1.5691730907723862,0.28510200351125614,1.3784151200402006,-1.5938357414561084,1.192895126721296
0.14161413472238427,0.8270701140141765,-0.00444054963168135,-1.5744783968825375,-0.5043019369608953,1.4626530979822085,1.439027047325796
1.4232992531555657,1.1293509223510465,1.1183547527141189,-0.4991422589992302,-0.8893176726643711,0.2806708358946925,0.7342253447355164
0.005285004806041307,0.09807093908742008,0.3934003849040361,-0.5455922410811621,0.4221280483132428,-0.7167663540598274,-1.5185486331336826
-0.2628768663876646,-0.3873164102802741,-0.3014658173092006,-0.38026451222101765,-1.1269153472245852,-1.2746700504873323,0.6766150205658189
0.35447544473348663,0.4527265519085132,-0.43073848187890795,0.5161369105175347,1.3500094059916417,-1.0729897782427902,-1.5981382808232643
0.12501585162074225,-0.4436292053170558,1.0631433868268991,0.6334955743927775,0.018372149550149795,-1.4374071791261576,1.5791480766754054
0.1623837695947021,0.5860373083942231,-0.5900096384741439,0.39425886798300097,0.9073108343346121,0.876419709051481,-1.214448097850976
-1.1092990535393767,0.8324099408267579,-0.8458556316515728,0.46785339045390956,-1.5219666354473504,0.15678632263647996,0.8984197575319138
-0.5324463984858713,1.0818308990617311,-0.6544583493118635,-0.10041831133241372,1.4619702532785948,-1.5369067173859137,1.1846276831596378
-0.7798748067685426,-0.6293618369300175,-1.2877205873441608,1.308236615484247,1.6318398742155378,0.3924355911013759,1.1841936376336475
0.34931491826504046,-0.8387294648146114,-1.1828981245249461,1.4942666158949207,0.07768309769279229,-0.8870085763302639,1.183447318978901
